depth,network,site_id,fold,n_ml,n_sport,lon,lat,KGE_KGML,KGE_SPoRT,KGE_diff,r_KGML,r_SPoRT,r_diff,pbias_KGML,pbias_SPoRT,pbias_diff,abs_pbias_adv
Shallow,SNTL,SNTL:978,6,4905,4879,-116.09685000000002,43.76377,0.7557747272355082,0.2878729360107767,0.4679017912247315,0.8897101138942557,0.6746116669560444,0.21509844693821134,-12.7,58,-70.7,45.3
Shallow,SNTL,SNTL:979,1,895,NA,-116.3366,44.37665,0.6616180802045615,NA,NA,0.9202520901490312,NA,NA,3,NA,NA,NA
Shallow,SNTL,SNTL:983,5,3602,3247,-111.83355,37.9725,0.7308132276819141,0.6094499910813047,0.12136323660060944,0.8620574819591121,0.6525864740473184,0.20947100791179374,17.4,10.4,6.999999999999998,-6.999999999999998
Shallow,SNTL,SNTL:985,1,5386,4841,-117.39438,46.23718000000001,0.5081996317476536,0.546055953398636,-0.037856321650982405,0.8508580237088199,0.7996500351807947,0.05120798852802522,-34.2,7.1,-41.300000000000004,-27.1
Shallow,SNTL,SNTL:989,5,5314,4029,-116.8535,46.805,0.4745554408697221,0.5597350309915572,-0.08517959012183507,0.8381124423795371,0.7671468313260014,0.07096561105353572,-42.7,1.4,-44.1,-41.300000000000004
Shallow,SNTL,SNTL:992,9,2563,2536,-110.8277,40.8852,0.6204732084808808,0.30516209477280254,0.3153111137080783,0.9022798531250145,0.5467005251390953,0.3555793279859192,35.1,52.5,-17.4,17.4
Shallow,UMRB Mesonet,AIDN8,1,736,231,-103.31629,46.48844,0.35636260311495926,0.2318353722242985,0.12452723089066076,0.8496430094508606,0.8113477370909647,0.03829527235989583,-0,-27.8,27.8,27.8
Shallow,UMRB Mesonet,ATRS2,8,586,113,-103.2888,45.5193,0.42155638483176305,-0.27721562039027514,0.6987720052220382,0.770913458877181,-0.17511176129405887,0.9460252201712398,-5.1,49.5,-54.6,44.4
Shallow,UMRB Mesonet,BBMW4,7,619,56,-109.3083,44.4817,0.45434815766401415,0.21676830960808158,0.23757984805593257,0.7918978802453279,0.7789967063081672,0.012901173937160726,41,51.1,-10.100000000000001,10.100000000000001
Shallow,UMRB Mesonet,BCHN8,7,556,45,-103.96629,46.78941,0.21271526160033916,0.18847430199178838,0.02424095960855077,0.7462560360452749,0.5942271080445176,0.1520289280007573,73.5,59.3,14.200000000000003,-14.200000000000003
Shallow,UMRB Mesonet,BDVM8,8,777,264,-108.75544,46.12817,0.6778600029381633,0.5188813538885599,0.15897864904960335,0.8170548621875519,0.5998594600567433,0.21719540213080857,20.6,18.2,2.400000000000002,-2.400000000000002
Shallow,UMRB Mesonet,BFMS2,1,726,149,-96.9011,43.0404,0.7850580976371206,-0.023250299911264483,0.8083083975483851,0.8740450261482089,0.540094843668112,0.3339501824800969,6.1,89.7,-83.60000000000001,83.60000000000001
Shallow,UMRB Mesonet,BKMS2,2,750,238,-96.7685,44.325,0.7585429748442525,0.8041630165138451,-0.04562004166959266,0.8612673246099655,0.8436153622869574,0.01765196232300803,-4.6,-9.8,5.200000000000001,5.200000000000001
Shallow,UMRB Mesonet,BLWM8,1,643,18,-111.47361,47.69075,0.7151479142977918,-0.11822077981991197,0.8333686941177038,0.851110862687299,0.05361458264846476,0.7974962800388342,-4.6,-18.6,14.000000000000002,14.000000000000002
Shallow,UMRB Mesonet,BOMN8,7,744,242,-103.47303,46.19958,0.4008265020794728,0.49269439271194204,-0.09186789063246925,0.862750555573828,0.7670773565489176,0.09567319902491034,51.5,28,23.5,-23.5
Shallow,UMRB Mesonet,BWLS2,9,681,224,-99.6729,45.4388,0.9039602573252605,0.8547021058093199,0.049258151515940596,0.9123383097533873,0.8581183927203117,0.054219917033075604,3.8,-0.5,4.3,-3.3
Shallow,UMRB Mesonet,BYMW4,8,609,70,-108.1332,43.3238,0.4586761957524199,-1.7218799233903108,2.1805561191427305,0.6520016832943454,0.025635426797697404,0.626366256496648,-29.8,-34.1,4.300000000000001,4.300000000000001
Shallow,UMRB Mesonet,BZNM8,8,754,264,-111.07218,45.66341,0.5809989513073472,0.518388451028824,0.06261050027852322,0.8621771085898878,0.9073143592552206,-0.045137250665332806,-17,-23.6,6.600000000000001,6.600000000000001
Shallow,UMRB Mesonet,CFCM8,10,643,51,-110.10835,47.39345,0.7711650527882241,0.49114156801376707,0.28002348477445704,0.8382909665598473,0.8641958465467936,-0.02590487998694635,-15.1,-10.3,-4.799999999999999,-4.799999999999999
Shallow,UMRB Mesonet,COOM8,2,660,90,-109.2597,45.46583,0.8176474467368683,0.34493340965791264,0.47271403707895565,0.9057142499332239,0.5855815223003534,0.3201327276328705,6.9,47.2,-40.300000000000004,40.300000000000004
Shallow,UMRB Mesonet,CPTS2,10,828,251,-103.0008,44.0008,0.6475462036745869,0.11149317125278324,0.5360530324218037,0.7419168879804797,0.46088289669106997,0.28103399128940976,-16.6,-47.1,30.5,30.5
Shallow,UMRB Mesonet,CRGN8,3,685,234,-99.13215,47.50865,0.6695431217253776,0.7290634416409123,-0.05952031991553475,0.84133254782132,0.8523520636181864,-0.01101951579686633,12.2,17.5,-5.300000000000001,5.300000000000001
Shallow,UMRB Mesonet,CROM8,6,828,300,-107.43834,45.58605,0.7451695386379125,0.4294854379379477,0.3156841006999648,0.7903215973565365,0.7206998350521209,0.06962176230441564,2.5,42.3,-39.8,39.8
